iter	Passed	Remaining
5027	133145	131662
5028	133170	131634
5029	133196	131607
5030	133221	131580
5031	133250	131555
5032	133276	131528
5033	133301	131501
5034	133326	131473
5035	133351	131445
5036	133376	131417
5037	133401	131389
5038	133427	131361
5039	133452	131334
5040	133478	131307
5041	133505	131281
5042	133530	131252
5043	133555	131225
5044	133582	131199
5045	133608	131172
5046	133635	131146
5047	133661	131119
5048	133688	131093
5049	133714	131066
5050	133739	131038
5051	133764	131010
5052	133789	130982
5053	133814	130955
5054	133840	130927
5055	133865	130900
5056	133891	130872
5057	133917	130845
5058	133943	130819
5059	133969	130792
5060	133994	130764
5061	134020	130737
5062	134045	130709
5063	134070	130681
5064	134097	130655
5065	134123	130628
5066	134148	130601
5067	134174	130573
5068	134200	130547
5069	134226	130520
5070	134253	130493
5071	134280	130468
5072	134307	130442
5073	134336	130418
5074	134362	130391
5075	134388	130363
5076	134412	130335
5077	134438	130308
5078	134464	130281
5079	134489	130253
5080	134516	130228
5081	134542	130200
5082	134568	130173
5083	134594	130146
5084	134620	130120
5085	134646	130093
5086	134671	130065
5087	134697	130038
5088	134723	130011
5089	134749	129984
5090	134775	129957
5091	134801	129930
5092	134827	129903
5093	134853	129876
5094	134879	129850
5095	134905	129822
5096	134931	129795
5097	134957	129768
5098	134983	129741
5099	135008	129714
5100	135034	129687
5101	135059	129659
5102	135086	129632
5103	135112	129606
5104	135137	129578
5105	135162	129550
5106	135188	129523
5107	135213	129495
5108	135240	129469
5109	135266	129443
5110	135293	129416
5111	135318	129388
5112	135344	129362
5113	135370	129335
5114	135395	129307
5115	135421	129280
5116	135447	129253
5117	135473	129226
5118	135498	129198
5119	135522	129170
5120	135548	129142
5121	135573	129115
5122	135600	129088
5123	135626	129061
5124	135652	129035
5125	135677	129007
5126	135703	128980
5127	135729	128953
5128	135756	128927
5129	135782	128900
5130	135807	128873
5131	135833	128846
5132	135860	128820
5133	135886	128793
5134	135914	128767
5135	135940	128740
5136	135966	128713
5137	135992	128687
5138	136018	128660
5139	136043	128632
5140	136069	128605
5141	136094	128578
5142	136121	128551
5143	136147	128525
5144	136174	128499
5145	136200	128472
5146	136225	128444
5147	136251	128417
5148	136277	128390
5149	136305	128365
5150	136330	128337
5151	136357	128311
5152	136384	128285
5153	136409	128257
5154	136434	128229
5155	136459	128202
5156	136485	128175
5157	136512	128149
5158	136538	128122
5159	136563	128094
5160	136589	128067
5161	136616	128041
5162	136641	128013
5163	136666	127986
5164	136692	127958
5165	136718	127931
5166	136743	127904
5167	136768	127876
5168	136794	127849
5169	136819	127822
5170	136846	127795
5171	136873	127769
5172	136899	127742
5173	136926	127716
5174	136953	127690
5175	136978	127663
5176	137004	127636
5177	137029	127608
5178	137054	127580
5179	137081	127554
5180	137106	127526
5181	137131	127499
5182	137160	127474
5183	137186	127447
5184	137211	127420
5185	137237	127393
5186	137264	127366
5187	137289	127339
5188	137315	127312
5189	137340	127285
5190	137367	127258
5191	137392	127230
5192	137418	127203
5193	137444	127177
5194	137469	127149
5195	137494	127121
5196	137520	127094
5197	137545	127066
5198	137570	127038
5199	137597	127012
5200	137624	126986
5201	137649	126958
5202	137674	126931
5203	137702	126906
5204	137729	126880
5205	137754	126852
5206	137780	126825
5207	137805	126797
5208	137830	126770
5209	137855	126742
5210	137882	126716
5211	137907	126689
5212	137934	126662
5213	137959	126635
5214	137985	126608
5215	138011	126581
5216	138037	126554
5217	138063	126526
5218	138088	126499
5219	138117	126475
5220	138143	126448
5221	138169	126421
5222	138195	126395
5223	138221	126368
5224	138247	126340
5225	138273	126314
5226	138299	126287
5227	138327	126261
5228	138353	126234
5229	138379	126208
5230	138404	126180
5231	138429	126153
5232	138455	126126
5233	138482	126099
5234	138507	126072
5235	138534	126045
5236	138559	126018
5237	138585	125991
5238	138610	125963
5239	138636	125937
5240	138661	125909
5241	138687	125882
5242	138715	125857
5243	138742	125831
5244	138768	125804
5245	138793	125776
5246	138818	125749
5247	138844	125721
5248	138869	125694
5249	138894	125666
5250	138920	125639
5251	138945	125611
5252	138970	125584
5253	138997	125558
5254	139023	125531
5255	139049	125504
5256	139074	125476
5257	139099	125448
5258	139124	125421
5259	139150	125394
5260	139176	125367
5261	139202	125340
5262	139227	125312
5263	139253	125285
5264	139278	125257
5265	139303	125230
5266	139329	125203
5267	139356	125177
5268	139383	125151
5269	139408	125123
5270	139434	125096
5271	139459	125069
5272	139485	125042
5273	139511	125015
5274	139537	124988
5275	139563	124961
5276	139589	124935
5277	139615	124908
5278	139640	124880
5279	139665	124852
5280	139691	124825
5281	139718	124799
5282	139743	124772
5283	139769	124745
5284	139794	124717
5285	139820	124690
5286	139845	124662
5287	139871	124635
5288	139896	124607
5289	139921	124580
5290	139947	124553
5291	139972	124526
5292	139998	124499
5293	140024	124472
5294	140051	124445
5295	140077	124419
5296	140103	124392
5297	140129	124365
5298	140154	124337
5299	140180	124311
5300	140206	124284
5301	140232	124257
5302	140258	124230
5303	140285	124204
5304	140311	124177
5305	140337	124150
5306	140364	124124
5307	140389	124097
5308	140414	124069
5309	140439	124041
5310	140464	124013
5311	140490	123987
5312	140515	123959
5313	140541	123932
5314	140566	123905
5315	140591	123877
5316	140616	123849
5317	140642	123822
5318	140667	123794
5319	140693	123768
5320	140720	123741
5321	140745	123714
5322	140772	123688
5323	140798	123661
5324	140823	123634
5325	140850	123607
5326	140876	123581
5327	140903	123554
5328	140930	123529
5329	140958	123503
5330	140984	123477
5331	141012	123451
5332	141038	123425
5333	141064	123398
5334	141090	123371
5335	141116	123344
5336	141142	123318
5337	141168	123291
5338	141194	123264
5339	141221	123238
5340	141247	123211
5341	141272	123183
5342	141299	123157
5343	141324	123130
5344	141351	123103
5345	141376	123076
5346	141401	123049
5347	141426	123020
5348	141451	122992
5349	141476	122965
5350	141502	122938
5351	141527	122911
5352	141554	122884
5353	141579	122857
5354	141605	122830
5355	141631	122803
5356	141656	122776
5357	141684	122751
5358	141710	122723
5359	141736	122696
5360	141761	122669
5361	141789	122644
5362	141816	122618
5363	141841	122590
5364	141867	122563
5365	141893	122536
5366	141918	122509
5367	141945	122483
5368	141970	122455
5369	141996	122428
5370	142023	122402
5371	142050	122377
5372	142075	122349
5373	142101	122322
5374	142127	122295
5375	142153	122268
5376	142180	122242
5377	142206	122216
5378	142232	122189
5379	142258	122162
5380	142285	122136
5381	142312	122110
5382	142337	122083
5383	142362	122055
5384	142389	122029
5385	142413	122000
5386	142439	121973
5387	142466	121948
5388	142493	121922
5389	142520	121895
5390	142546	121869
5391	142571	121841
5392	142598	121815
5393	142623	121787
5394	142650	121761
5395	142677	121735
5396	142703	121708
5397	142728	121681
5398	142753	121653
5399	142779	121627
5400	142806	121600
5401	142833	121575
5402	142861	121550
5403	142887	121522
5404	142912	121495
5405	142938	121468
5406	142963	121441
5407	142988	121413
5408	143013	121385
5409	143039	121358
5410	143064	121331
5411	143091	121305
5412	143117	121278
5413	143143	121251
5414	143169	121225
5415	143195	121197
5416	143220	121170
5417	143246	121143
5418	143271	121116
5419	143297	121088
5420	143324	121062
5421	143350	121036
5422	143376	121009
5423	143402	120982
5424	143428	120955
5425	143455	120929
5426	143480	120902
5427	143506	120875
5428	143531	120848
5429	143557	120821
5430	143584	120795
5431	143610	120768
5432	143636	120741
5433	143662	120714
5434	143688	120688
5435	143714	120660
5436	143739	120633
5437	143764	120605
5438	143790	120579
5439	143816	120551
5440	143841	120524
5441	143867	120497
5442	143893	120470
5443	143919	120444
5444	143946	120417
5445	143971	120390
5446	143997	120363
5447	144023	120336
5448	144049	120310
5449	144075	120282
5450	144101	120256
5451	144127	120229
5452	144152	120201
5453	144180	120176
5454	144207	120150
5455	144232	120123
5456	144258	120096
5457	144284	120069
5458	144310	120042
5459	144336	120015
5460	144362	119989
5461	144388	119962
5462	144414	119935
5463	144441	119909
5464	144466	119882
5465	144491	119854
5466	144518	119828
5467	144543	119801
5468	144569	119773
5469	144595	119747
5470	144621	119720
5471	144648	119694
5472	144675	119668
5473	144700	119640
5474	144725	119613
5475	144752	119586
5476	144779	119561
5477	144805	119534
5478	144832	119509
5479	144858	119481
5480	144883	119454
5481	144911	119428
5482	144937	119402
5483	144963	119375
5484	144989	119348
5485	145015	119322
5486	145041	119295
5487	145068	119268
5488	145094	119242
5489	145121	119216
5490	145147	119189
5491	145172	119161
5492	145197	119134
5493	145222	119107
5494	145248	119080
5495	145274	119053
5496	145300	119026
5497	145326	118999
5498	145351	118972
5499	145379	118946
5500	145405	118920
5501	145431	118893
5502	145459	118867
5503	145488	118843
5504	145515	118817
5505	145542	118791
5506	145570	118767
5507	145596	118740
5508	145623	118713
5509	145651	118688
5510	145678	118662
5511	145703	118635
5512	145730	118609
5513	145756	118582
5514	145780	118554
5515	145805	118526
5516	145831	118499
5517	145857	118472
5518	145883	118445
5519	145908	118418
5520	145934	118391
5521	145962	118366
5522	145986	118338
5523	146011	118310
5524	146037	118283
5525	146062	118256
5526	146088	118229
5527	146113	118201
5528	146139	118175
5529	146164	118147
5530	146189	118119
5531	146213	118091
5532	146239	118065
5533	146265	118038
5534	146291	118011
5535	146318	117984
5536	146345	117959
5537	146371	117932
5538	146398	117906
5539	146425	117880
5540	146450	117853
5541	146476	117826
5542	146501	117798
5543	146526	117771
5544	146554	117745
5545	146580	117719
5546	146605	117691
5547	146631	117664
5548	146658	117638
5549	146685	117612
5550	146710	117585
5551	146736	117558
5552	146761	117530
5553	146786	117503
5554	146811	117475
5555	146836	117447
5556	146861	117420
5557	146888	117394
5558	146915	117368
5559	146939	117340
5560	146965	117313
5561	146990	117285
5562	147017	117260
5563	147044	117233
5564	147070	117206
5565	147095	117179
5566	147121	117152
5567	147147	117126
5568	147175	117100
5569	147201	117074
5570	147227	117047
5571	147251	117019
5572	147277	116991
5573	147303	116965
5574	147331	116939
5575	147357	116913
5576	147383	116886
5577	147410	116861
5578	147438	116835
5579	147463	116807
5580	147489	116781
5581	147515	116754
5582	147543	116729
5583	147570	116703
5584	147595	116675
5585	147621	116649
5586	147648	116622
5587	147677	116598
5588	147705	116573
5589	147732	116547
5590	147757	116519
5591	147782	116492
5592	147806	116464
5593	147831	116436
5594	147858	116410
5595	147884	116383
5596	147910	116356
5597	147936	116330
5598	147962	116303
5599	147988	116276
5600	148013	116249
5601	148039	116222
5602	148064	116194
5603	148090	116167
5604	148118	116142
5605	148145	116117
5606	148171	116090
5607	148197	116063
5608	148222	116036
5609	148248	116009
5610	148274	115982
5611	148300	115955
5612	148326	115928
5613	148352	115901
5614	148379	115875
5615	148405	115849
5616	148432	115823
5617	148458	115796
5618	148483	115768
5619	148509	115742
5620	148535	115715
5621	148561	115688
5622	148587	115661
5623	148613	115635
5624	148638	115608
5625	148664	115581
5626	148691	115554
5627	148716	115527
5628	148741	115500
5629	148767	115473
5630	148793	115446
5631	148818	115418
5632	148843	115391
5633	148870	115365
5634	148896	115338
5635	148922	115311
5636	148947	115284
5637	148974	115258
5638	148999	115231
5639	149026	115204
5640	149052	115177
5641	149078	115151
5642	149103	115124
5643	149128	115096
5644	149154	115069
5645	149180	115042
5646	149206	115015
5647	149231	114988
5648	149257	114962
5649	149284	114935
5650	149309	114908
5651	149335	114881
5652	149361	114854
5653	149387	114828
5654	149415	114802
5655	149442	114776
5656	149469	114750
5657	149496	114724
5658	149521	114697
5659	149547	114670
5660	149573	114644
5661	149600	114617
5662	149626	114591
5663	149652	114564
5664	149680	114539
5665	149706	114512
5666	149732	114486
5667	149757	114458
5668	149783	114431
5669	149808	114404
5670	149834	114377
5671	149859	114349
5672	149883	114321
5673	149909	114294
5674	149935	114267
5675	149961	114240
5676	149986	114213
5677	150012	114187
5678	150037	114159
5679	150064	114133
5680	150089	114106
5681	150115	114079
5682	150141	114052
5683	150168	114026
5684	150193	113999
5685	150218	113971
5686	150245	113945
5687	150270	113918
5688	150297	113891
5689	150321	113864
5690	150347	113837
5691	150373	113810
5692	150399	113783
5693	150425	113756
5694	150450	113729
5695	150476	113702
5696	150501	113675
5697	150526	113647
5698	150552	113620
5699	150577	113593
5700	150602	113566
5701	150628	113539
5702	150655	113513
5703	150682	113487
5704	150707	113459
5705	150732	113432
5706	150758	113405
5707	150783	113378
5708	150808	113350
5709	150834	113323
5710	150860	113296
5711	150886	113270
5712	150911	113243
5713	150938	113217
5714	150965	113190
5715	150991	113164
5716	151016	113137
5717	151042	113109
5718	151068	113083
5719	151095	113057
5720	151120	113029
5721	151145	113002
5722	151170	112974
5723	151196	112948
5724	151222	112921
5725	151248	112895
5726	151274	112868
5727	151300	112841
5728	151325	112814
5729	151351	112786
5730	151377	112760
5731	151402	112732
5732	151430	112707
5733	151455	112680
5734	151481	112653
5735	151506	112625
5736	151532	112599
5737	151558	112572
5738	151584	112545
5739	151612	112520
5740	151639	112494
5741	151666	112469
5742	151694	112443
5743	151719	112416
5744	151744	112388
5745	151769	112361
5746	151796	112335
5747	151821	112308
5748	151847	112281
5749	151872	112253
5750	151898	112226
5751	151925	112200
5752	151951	112174
5753	151976	112147
5754	152003	112121
5755	152030	112094
5756	152055	112067
5757	152081	112040
5758	152106	112013
5759	152133	111987
5760	152159	111960
5761	152184	111933
5762	152210	111906
5763	152235	111878
5764	152260	111851
5765	152285	111824
5766	152311	111797
5767	152337	111770
5768	152363	111743
5769	152389	111717
5770	152414	111689
5771	152440	111662
5772	152467	111636
5773	152493	111610
5774	152519	111583
5775	152546	111557
5776	152571	111530
5777	152597	111503
5778	152622	111475
5779	152648	111449
5780	152674	111422
5781	152700	111395
5782	152724	111367
5783	152750	111341
5784	152775	111313
5785	152801	111286
5786	152827	111260
5787	152853	111233
5788	152878	111206
5789	152903	111178
5790	152930	111152
5791	152954	111124
5792	152980	111097
5793	153005	111070
5794	153032	111044
5795	153058	111017
5796	153085	110991
5797	153111	110964
5798	153137	110938
5799	153164	110912
5800	153190	110885
5801	153216	110858
5802	153241	110831
5803	153268	110805
5804	153294	110778
5805	153321	110752
5806	153348	110726
5807	153375	110700
5808	153402	110674
5809	153429	110649
5810	153455	110622
5811	153482	110595
5812	153507	110568
5813	153533	110541
5814	153558	110514
5815	153585	110488
5816	153610	110461
5817	153636	110434
5818	153664	110408
5819	153689	110381
5820	153715	110355
5821	153742	110328
5822	153768	110302
5823	153794	110275
5824	153820	110249
5825	153846	110222
5826	153872	110195
5827	153898	110169
5828	153924	110142
5829	153949	110114
5830	153976	110088
5831	154002	110062
5832	154028	110035
5833	154054	110008
5834	154080	109981
5835	154106	109955
5836	154132	109928
5837	154158	109902
5838	154184	109875
5839	154211	109849
5840	154238	109823
5841	154264	109796
5842	154291	109770
5843	154318	109744
5844	154344	109717
5845	154370	109691
5846	154395	109664
5847	154421	109637
5848	154447	109610
5849	154472	109583
5850	154498	109556
5851	154523	109529
5852	154548	109501
5853	154575	109475
5854	154600	109448
5855	154627	109422
5856	154654	109396
5857	154679	109368
5858	154705	109341
5859	154731	109315
5860	154757	109288
5861	154782	109261
5862	154807	109233
5863	154831	109205
5864	154856	109178
5865	154883	109152
5866	154909	109125
5867	154934	109098
5868	154960	109071
5869	154985	109044
5870	155011	109017
5871	155039	108992
5872	155066	108966
5873	155092	108939
5874	155117	108912
5875	155143	108885
5876	155169	108859
5877	155195	108832
5878	155220	108804
5879	155246	108778
5880	155272	108751
5881	155298	108724
5882	155323	108697
5883	155349	108670
5884	155375	108643
5885	155401	108617
5886	155428	108591
5887	155456	108565
5888	155481	108538
5889	155507	108512
5890	155532	108484
5891	155557	108457
5892	155582	108430
5893	155608	108402
5894	155633	108375
5895	155659	108349
5896	155685	108322
5897	155711	108295
5898	155736	108268
5899	155761	108241
5900	155787	108214
5901	155813	108187
5902	155838	108160
5903	155864	108133
5904	155889	108106
5905	155916	108080
5906	155942	108053
5907	155968	108026
5908	155993	107999
5909	156018	107971
5910	156044	107945
5911	156070	107919
5912	156097	107892
5913	156123	107865
5914	156149	107839
5915	156175	107813
5916	156202	107786
5917	156228	107759
5918	156254	107733
5919	156280	107707
5920	156307	107680
5921	156333	107654
5922	156359	107627
5923	156385	107600
5924	156410	107573
5925	156436	107546
5926	156461	107519
5927	156488	107493
5928	156514	107467
5929	156540	107440
5930	156568	107414
5931	156593	107387
5932	156618	107360
5933	156646	107334
5934	156676	107310
5935	156701	107283
5936	156728	107257
5937	156754	107231
5938	156779	107203
5939	156804	107176
5940	156830	107149
5941	156854	107121
5942	156880	107094
5943	156906	107067
5944	156931	107040
5945	156957	107014
5946	156983	106987
5947	157008	106960
5948	157033	106932
5949	157058	106905
5950	157083	106878
5951	157109	106851
5952	157134	106824
5953	157160	106797
5954	157186	106770
5955	157213	106745
5956	157238	106717
5957	157263	106690
5958	157289	106663
5959	157316	106637
5960	157342	106610
5961	157368	106583
5962	157393	106556
5963	157419	106530
5964	157445	106503
5965	157470	106475
5966	157495	106448
5967	157521	106422
5968	157548	106396
5969	157575	106370
5970	157602	106343
5971	157629	106318
5972	157659	106294
5973	157686	106268
5974	157714	106242
5975	157739	106215
5976	157765	106188
5977	157790	106161
5978	157815	106134
5979	157842	106107
5980	157867	106080
5981	157892	106053
5982	157918	106026
5983	157943	105999
5984	157969	105973
5985	157995	105946
5986	158021	105919
5987	158048	105893
5988	158074	105867
5989	158100	105840
5990	158128	105814
5991	158154	105788
5992	158180	105761
5993	158205	105734
5994	158231	105707
5995	158265	105686
5996	158291	105659
5997	158317	105632
5998	158344	105606
5999	158370	105580
6000	158395	105553
6001	158420	105525
6002	158446	105499
6003	158473	105472
6004	158499	105446
6005	158526	105420
6006	158551	105393
6007	158578	105367
6008	158605	105341
6009	158631	105314
6010	158659	105289
6011	158685	105262
6012	158711	105235
6013	158737	105209
6014	158763	105182
6015	158788	105154
6016	158813	105127
6017	158837	105100
6018	158863	105072
6019	158887	105045
6020	158913	105018
6021	158939	104991
6022	158964	104964
6023	158992	104939
6024	159017	104912
6025	159042	104884
6026	159068	104857
6027	159093	104830
6028	159119	104803
6029	159146	104778
6030	159174	104752
6031	159198	104724
6032	159225	104698
6033	159251	104672
6034	159277	104645
6035	159303	104619
6036	159329	104592
6037	159355	104565
6038	159381	104538
6039	159407	104512
6040	159432	104484
6041	159457	104457
6042	159484	104431
6043	159512	104406
6044	159539	104380
6045	159565	104353
6046	159591	104326
6047	159617	104300
6048	159644	104274
6049	159670	104247
6050	159696	104221
6051	159723	104194
6052	159749	104168
6053	159776	104142
6054	159802	104115
6055	159826	104087
6056	159853	104061
6057	159879	104034
6058	159904	104007
6059	159931	103981
6060	159959	103956
6061	159984	103929
6062	160009	103902
6063	160035	103875
6064	160060	103848
6065	160086	103821
6066	160112	103794
6067	160137	103767
6068	160163	103740
6069	160188	103713
6070	160214	103686
6071	160240	103660
6072	160266	103633
6073	160293	103607
6074	160318	103580
6075	160343	103553
6076	160369	103526
6077	160394	103498
6078	160419	103471
6079	160444	103444
6080	160469	103417
6081	160495	103390
6082	160520	103363
6083	160545	103336
6084	160572	103309
6085	160597	103282
6086	160622	103255
6087	160648	103229
6088	160674	103202
6089	160699	103174
6090	160724	103147
6091	160751	103121
6092	160776	103094
6093	160802	103067
6094	160828	103040
6095	160853	103013
6096	160879	102987
6097	160904	102960
6098	160930	102933
6099	160956	102906
6100	160982	102879
6101	161008	102853
6102	161032	102825
6103	161059	102799
6104	161086	102773
6105	161112	102746
6106	161138	102720
6107	161163	102692
6108	161188	102665
6109	161214	102639
6110	161240	102612
6111	161266	102585
6112	161292	102559
6113	161317	102531
6114	161344	102505
6115	161369	102478
6116	161396	102452
6117	161421	102425
6118	161447	102398
6119	161472	102371
6120	161498	102344
6121	161525	102318
6122	161550	102291
6123	161576	102265
6124	161604	102239
6125	161630	102212
6126	161658	102187
6127	161683	102160
6128	161709	102133
6129	161735	102106
6130	161759	102079
6131	161785	102052
6132	161812	102026
6133	161838	102000
6134	161863	101972
6135	161889	101946
6136	161917	101920
6137	161943	101894
6138	161970	101867
6139	161995	101840
6140	162020	101813
6141	162046	101786
6142	162071	101759
6143	162095	101732
6144	162121	101705
6145	162147	101678
6146	162174	101652
6147	162200	101625
6148	162226	101599
6149	162252	101572
6150	162277	101545
6151	162303	101518
6152	162330	101492
6153	162356	101466
6154	162382	101439
6155	162408	101413
6156	162434	101386
6157	162459	101359
6158	162484	101332
6159	162511	101305
6160	162537	101279
6161	162563	101252
6162	162589	101226
6163	162616	101200
6164	162644	101174
6165	162669	101147
6166	162695	101121
6167	162720	101093
6168	162747	101067
6169	162773	101040
6170	162800	101014
6171	162826	100988
6172	162852	100961
6173	162879	100935
6174	162905	100909
6175	162932	100882
6176	162958	100856
6177	162983	100829
6178	163008	100802
6179	163035	100776
6180	163061	100749
6181	163088	100723
6182	163114	100696
6183	163139	100669
6184	163164	100642
6185	163191	100616
6186	163217	100589
6187	163242	100562
6188	163267	100535
6189	163294	100509
6190	163321	100482
6191	163346	100456
6192	163372	100429
6193	163399	100403
6194	163423	100375
6195	163449	100349
6196	163476	100323
6197	163503	100296
6198	163529	100270
6199	163555	100243
6200	163581	100216
6201	163606	100189
6202	163631	100162
6203	163658	100136
6204	163684	100109
6205	163711	100084
6206	163737	100057
6207	163762	100030
6208	163787	100002
6209	163813	99976
6210	163837	99948
6211	163862	99921
6212	163888	99894
6213	163914	99868
6214	163940	99841
6215	163965	99814
6216	163990	99787
6217	164016	99760
6218	164041	99732
6219	164067	99706
6220	164092	99679
6221	164118	99652
6222	164144	99626
6223	164169	99599
6224	164197	99573
6225	164222	99546
6226	164247	99518
6227	164272	99491
6228	164297	99465
6229	164323	99438
6230	164349	99411
6231	164374	99384
6232	164400	99357
6233	164426	99330
6234	164451	99303
6235	164477	99277
6236	164503	99250
6237	164529	99223
6238	164555	99197
6239	164581	99170
6240	164607	99144
6241	164634	99118
6242	164659	99090
6243	164684	99063
6244	164710	99037
6245	164736	99010
6246	164761	98983
6247	164786	98956
6248	164813	98930
6249	164838	98903
6250	164864	98876
6251	164889	98849
6252	164915	98822
6253	164941	98796
6254	164967	98769
6255	164993	98743
6256	165019	98716
6257	165045	98689
6258	165070	98662
6259	165097	98636
6260	165124	98610
6261	165150	98583
6262	165176	98557
6263	165204	98531
6264	165231	98505
6265	165257	98479
6266	165283	98452
6267	165309	98425
6268	165334	98399
6269	165360	98372
6270	165388	98346
6271	165414	98320
6272	165440	98293
6273	165466	98266
6274	165491	98239
6275	165516	98212
6276	165543	98186
6277	165568	98159
6278	165594	98133
6279	165621	98107
6280	165648	98080
6281	165674	98054
6282	165700	98027
6283	165727	98001
6284	165753	97975
6285	165778	97947
6286	165805	97922
6287	165831	97895
6288	165857	97868
6289	165883	97842
6290	165907	97814
6291	165933	97788
6292	165959	97761
6293	165985	97734
6294	166011	97707
6295	166037	97681
6296	166063	97654
6297	166089	97628
6298	166115	97601
6299	166142	97575
6300	166167	97548
6301	166193	97522
6302	166219	97495
6303	166245	97468
6304	166271	97442
6305	166298	97416
6306	166326	97390
6307	166352	97364
6308	166379	97338
6309	166404	97311
6310	166430	97284
6311	166456	97257
6312	166482	97231
6313	166507	97204
6314	166532	97176
6315	166557	97149
6316	166582	97122
6317	166608	97096
6318	166636	97070
6319	166661	97043
6320	166687	97016
6321	166715	96991
6322	166740	96964
6323	166766	96937
6324	166792	96911
6325	166817	96884
6326	166843	96857
6327	166869	96830
6328	166896	96804
6329	166922	96778
6330	166947	96750
6331	166973	96724
6332	166999	96697
6333	167024	96670
6334	167049	96643
6335	167074	96616
6336	167099	96589
6337	167125	96562
6338	167150	96535
6339	167175	96508
6340	167201	96481
6341	167227	96455
6342	167255	96429
6343	167281	96403
6344	167307	96376
6345	167332	96349
6346	167357	96322
6347	167383	96295
6348	167409	96269
6349	167435	96242
6350	167461	96215
6351	167486	96188
6352	167511	96161
6353	167536	96134
6354	167562	96107
6355	167587	96080
6356	167612	96053
6357	167640	96028
6358	167665	96001
6359	167691	95974
6360	167716	95947
6361	167741	95920
6362	167769	95894
6363	167796	95868
6364	167821	95841
6365	167848	95815
6366	167874	95789
6367	167900	95762
6368	167927	95736
6369	167953	95709
6370	167979	95683
6371	168004	95656
6372	168031	95629
6373	168056	95602
6374	168081	95575
6375	168107	95549
6376	168132	95522
6377	168159	95495
6378	168185	95469
6379	168212	95443
6380	168238	95416
6381	168263	95389
6382	168290	95364
6383	168316	95337
6384	168343	95310
6385	168368	95284
6386	168394	95257
6387	168420	95230
6388	168445	95203
6389	168469	95175
6390	168494	95149
6391	168520	95122
6392	168545	95095
6393	168570	95068
6394	168595	95040
6395	168621	95014
6396	168649	94989
6397	168675	94962
6398	168703	94936
6399	168729	94910
6400	168755	94883
6401	168780	94856
6402	168806	94830
6403	168831	94802
6404	168856	94775
6405	168881	94748
6406	168908	94722
6407	168933	94695
6408	168959	94668
6409	168984	94641
6410	169010	94615
6411	169035	94588
6412	169061	94561
6413	169087	94535
6414	169115	94509
6415	169140	94482
6416	169167	94456
6417	169194	94430
6418	169219	94403
6419	169244	94376
6420	169271	94349
6421	169296	94323
6422	169321	94296
6423	169346	94268
6424	169372	94242
6425	169398	94215
6426	169424	94189
6427	169450	94162
6428	169476	94135
6429	169502	94109
6430	169528	94082
6431	169554	94056
6432	169580	94029
6433	169607	94003
6434	169633	93976
6435	169657	93949
6436	169682	93922
6437	169708	93895
6438	169733	93868
6439	169758	93841
6440	169784	93815
6441	169810	93788
6442	169836	93761
6443	169861	93734
6444	169885	93707
6445	169911	93680
6446	169937	93654
6447	169963	93627
6448	169988	93600
6449	170015	93574
6450	170041	93547
6451	170067	93521
6452	170093	93494
6453	170118	93467
6454	170143	93440
6455	170169	93413
6456	170194	93386
6457	170221	93360
6458	170247	93334
6459	170273	93307
6460	170298	93280
6461	170325	93254
6462	170351	93228
6463	170376	93201
6464	170402	93174
6465	170429	93148
6466	170454	93121
6467	170480	93094
6468	170507	93068
6469	170534	93042
6470	170560	93016
6471	170585	92989
6472	170613	92963
6473	170640	92937
6474	170665	92910
6475	170691	92883
6476	170717	92857
6477	170742	92830
6478	170769	92804
6479	170795	92777
6480	170821	92751
6481	170847	92724
6482	170872	92697
6483	170898	92670
6484	170922	92643
6485	170949	92617
6486	170974	92590
6487	170999	92562
6488	171025	92536
6489	171051	92509
6490	171076	92483
6491	171104	92457
6492	171129	92430
6493	171154	92403
6494	171179	92376
6495	171206	92350
6496	171231	92323
6497	171256	92296
6498	171282	92269
6499	171308	92243
6500	171333	92216
6501	171359	92189
6502	171384	92162
6503	171410	92135
6504	171437	92109
6505	171462	92082
6506	171488	92056
6507	171514	92029
6508	171538	92002
6509	171565	91976
6510	171592	91950
6511	171620	91924
6512	171646	91898
6513	171673	91872
6514	171701	91846
6515	171726	91819
6516	171752	91792
6517	171778	91766
6518	171805	91740
6519	171832	91714
6520	171858	91687
6521	171885	91661
6522	171912	91635
6523	171937	91608
6524	171964	91582
6525	171990	91556
6526	172015	91529
6527	172041	91502
6528	172066	91475
6529	172091	91448
6530	172118	91422
6531	172143	91395
6532	172168	91368
6533	172194	91341
6534	172220	91314
6535	172245	91287
6536	172271	91261
6537	172296	91234
6538	172323	91208
6539	172350	91182
6540	172375	91155
6541	172401	91128
6542	172426	91101
6543	172452	91075
6544	172477	91048
6545	172503	91021
6546	172529	90994
6547	172555	90968
6548	172580	90941
6549	172606	90914
6550	172634	90889
6551	172659	90862
6552	172685	90835
6553	172713	90810
6554	172739	90783
6555	172765	90757
6556	172790	90730
6557	172815	90703
6558	172841	90676
6559	172867	90649
6560	172892	90623
6561	172917	90596
6562	172943	90569
6563	172968	90542
6564	172994	90515
6565	173020	90489
6566	173045	90462
6567	173071	90435
6568	173097	90408
6569	173123	90382
6570	173150	90356
6571	173174	90329
6572	173200	90302
6573	173226	90276
6574	173252	90249
6575	173279	90223
6576	173304	90196
6577	173330	90169
6578	173355	90142
6579	173381	90116
6580	173408	90090
