iter	MAE
2925	0.6486060605
2926	0.6485989064
2927	0.6485978356
2928	0.648597009
2929	0.64858999
2930	0.6485890822
2931	0.6485866536
2932	0.648580883
2933	0.6485608131
2934	0.6485529755
2935	0.6485519277
2936	0.6485436567
2937	0.6485396559
2938	0.6485333584
2939	0.6485240313
2940	0.648499297
2941	0.648498641
2942	0.6484981822
2943	0.6484931929
2944	0.6484921889
2945	0.6484829332
2946	0.6484600093
2947	0.648455241
2948	0.6484290567
2949	0.6484235712
2950	0.6484218955
2951	0.6484140235
2952	0.6483759353
2953	0.6483597277
2954	0.6481525964
2955	0.6481508586
2956	0.6481410094
2957	0.6481282826
2958	0.648126507
2959	0.6481199142
2960	0.6481152086
2961	0.6481012813
2962	0.6481006029
2963	0.6481001738
2964	0.6480958848
2965	0.6480924461
2966	0.648084524
2967	0.6480593548
2968	0.6480357169
2969	0.6480325147
2970	0.648030503
2971	0.6480283562
2972	0.6480248296
2973	0.6480189056
2974	0.6480187025
2975	0.6480154751
2976	0.6480113477
2977	0.6480060611
2978	0.6479662825
2979	0.6479654502
2980	0.6479598054
2981	0.6479512701
2982	0.6479468182
2983	0.647932971
2984	0.6479297793
2985	0.6479200833
2986	0.6479198663
2987	0.6478930267
2988	0.6478795441
2989	0.6478746459
2990	0.6478628879
2991	0.6478613485
2992	0.6478544371
2993	0.6478539991
2994	0.647852042
2995	0.647849999
2996	0.6478461282
2997	0.6478440988
2998	0.6478159661
2999	0.6478129219
3000	0.6478109088
3001	0.6478089847
3002	0.64780755
3003	0.6478007888
3004	0.6477983539
3005	0.6477966251
3006	0.6477796332
3007	0.647775718
3008	0.6477745091
3009	0.6477644503
3010	0.6477501648
3011	0.6477493834
3012	0.6477482252
3013	0.6477358435
3014	0.6477331282
3015	0.6477268965
3016	0.6477248428
3017	0.647719952
3018	0.6477193034
3019	0.6477185991
3020	0.647718015
3021	0.6477152627
3022	0.6477119131
3023	0.6477066547
3024	0.6477049646
3025	0.647701011
3026	0.647694479
3027	0.6476940606
3028	0.6476921753
3029	0.6476728917
3030	0.647666114
3031	0.6476628664
3032	0.6476547895
3033	0.6476333677
3034	0.6476223374
3035	0.6476139343
3036	0.6476102626
3037	0.6476096506
3038	0.6475934269
3039	0.6475926219
3040	0.6475813379
3041	0.6475763049
3042	0.6475642735
3043	0.6475586636
3044	0.6475515404
3045	0.6475492833
3046	0.6475471556
3047	0.6475374492
3048	0.6475372115
3049	0.6475247316
3050	0.647509171
3051	0.6475074481
3052	0.6475002388
3053	0.6474992584
3054	0.6474990887
3055	0.6474986037
3056	0.6474966867
3057	0.6474944786
3058	0.6474853716
3059	0.6474776063
3060	0.6474735033
3061	0.6474613991
3062	0.6474587146
3063	0.6474489285
3064	0.647445023
3065	0.6474409856
3066	0.6474396471
3067	0.6474304077
3068	0.6474256268
3069	0.6474114082
3070	0.6474112548
3071	0.647410427
3072	0.6474101782
3073	0.6474101043
3074	0.6473956654
3075	0.6473921012
3076	0.6473875392
3077	0.6473737638
3078	0.6473719487
3079	0.6473682102
3080	0.647348102
3081	0.6473431079
3082	0.6473423328
3083	0.647340546
3084	0.6473296647
3085	0.6473284238
3086	0.6472738324
3087	0.6472735064
3088	0.6472600382
3089	0.6472587354
3090	0.6472535799
3091	0.6472434831
3092	0.6472388655
3093	0.6472381333
3094	0.6472313089
3095	0.6472207205
3096	0.6472168031
3097	0.6472151002
3098	0.6471910942
3099	0.6471898316
3100	0.6471663085
3101	0.6471625419
3102	0.6471609411
3103	0.6471551099
3104	0.6471543582
3105	0.6471518945
3106	0.647145217
3107	0.6471451294
3108	0.6471340735
3109	0.6471314527
3110	0.6471236479
3111	0.6471184786
3112	0.6471095984
3113	0.647106955
3114	0.6471010084
3115	0.6470762023
3116	0.6470694262
3117	0.6470680353
3118	0.6470670041
3119	0.6470630377
3120	0.6470609351
3121	0.6470583044
3122	0.6470491251
3123	0.6470335907
3124	0.6470284382
3125	0.6470260599
3126	0.6470253531
3127	0.6470221785
3128	0.6470209153
3129	0.647019271
3130	0.6470175976
3131	0.6470076192
3132	0.6470044272
3133	0.6470020671
3134	0.6469872233
3135	0.6469753641
3136	0.6469735833
3137	0.6469490945
3138	0.6469424861
3139	0.646938317
3140	0.6469307357
3141	0.6469038492
3142	0.6468948195
3143	0.6468864838
3144	0.6468863192
3145	0.6468848769
3146	0.6468842728
3147	0.6468785205
3148	0.6468781456
3149	0.6468746178
3150	0.6468729748
3151	0.6468716509
3152	0.6468713443
3153	0.6468711215
3154	0.6468637525
3155	0.6468208247
3156	0.6468180916
3157	0.6468137171
3158	0.6468051064
3159	0.646804745
3160	0.646799734
3161	0.6467804923
3162	0.6467592465
3163	0.6467322874
3164	0.6467308556
3165	0.646706076
3166	0.6466993234
3167	0.6466884166
3168	0.6466883129
3169	0.6466797394
3170	0.6466698391
3171	0.6466580114
3172	0.6466577044
3173	0.6466480297
3174	0.6466424021
3175	0.646638249
3176	0.6466370498
3177	0.6466237776
3178	0.6466107507
3179	0.6465943571
3180	0.6465889427
3181	0.646586662
3182	0.6465848229
3183	0.6465748955
3184	0.646564639
3185	0.6465602714
3186	0.6465535314
3187	0.6465467593
3188	0.6465379697
3189	0.6465328278
3190	0.6465208505
3191	0.6465167021
3192	0.6465009527
3193	0.6464988949
3194	0.6464938478
3195	0.6464838516
3196	0.646483486
3197	0.6464750134
3198	0.6464691717
3199	0.646460339
3200	0.6464544902
3201	0.646449329
3202	0.6464456898
3203	0.646442866
3204	0.6464397118
3205	0.6464375773
3206	0.646427742
3207	0.6464226457
3208	0.6464224191
3209	0.6464203785
3210	0.6463907215
3211	0.6463877947
3212	0.6463868145
3213	0.6463864116
3214	0.6463657877
3215	0.6463446162
3216	0.6463379807
3217	0.6463345503
3218	0.6463344247
3219	0.6463341806
3220	0.6463309715
3221	0.646326052
3222	0.6463253195
3223	0.6463250139
3224	0.6463228386
3225	0.6463200419
3226	0.6463199749
3227	0.6463118871
3228	0.6462952868
3229	0.6462891066
3230	0.6462656265
3231	0.6462596735
3232	0.6462561747
3233	0.6462468017
3234	0.6462440895
3235	0.6462402907
3236	0.6462393729
3237	0.6462358372
3238	0.6462307794
3239	0.6462296758
3240	0.6462293813
3241	0.6462257282
3242	0.6462204694
3243	0.6461950381
3244	0.6461938868
3245	0.6461935404
3246	0.6461903349
3247	0.6461895598
3248	0.6461837145
3249	0.646183004
3250	0.6461801572
3251	0.6461581579
3252	0.6461569069
3253	0.6461226889
3254	0.6461225059
3255	0.646122191
3256	0.6461144218
3257	0.64610835
3258	0.6461032695
3259	0.6460894559
3260	0.6460808665
3261	0.6460792349
3262	0.646076895
3263	0.646070973
3264	0.6460629651
3265	0.6460579694
3266	0.6460546944
3267	0.6460484648
3268	0.6460473862
3269	0.6460402809
3270	0.6460351602
3271	0.6460263741
3272	0.6460218683
3273	0.645977377
3274	0.6459770151
3275	0.6459598441
3276	0.6459538242
3277	0.6459484382
3278	0.6459436496
3279	0.6459420437
3280	0.6459360904
3281	0.6459152122
3282	0.6459100529
3283	0.6459062832
3284	0.6458828412
3285	0.6458812312
3286	0.6458766856
3287	0.6458763986
3288	0.645876343
3289	0.6458761419
3290	0.6458710908
3291	0.6458701493
3292	0.6458695576
3293	0.6458694148
3294	0.645869368
3295	0.6458652817
3296	0.6458635471
3297	0.6458617913
3298	0.6458591236
3299	0.645858892
3300	0.6458583951
3301	0.6458582691
3302	0.6458580658
3303	0.64585607
3304	0.6458550298
3305	0.6458537794
3306	0.64585103
3307	0.6458498713
3308	0.6458491294
3309	0.6458490369
3310	0.6458459083
3311	0.6458427176
3312	0.6458418243
3313	0.6458388844
3314	0.6458368473
3315	0.6458202086
3316	0.6458071435
3317	0.6458035868
3318	0.6457838633
3319	0.6457817056
3320	0.6457757944
3321	0.645755632
3322	0.6457545779
3323	0.6457485085
3324	0.6457440907
3325	0.645727087
3326	0.645724166
3327	0.6457202037
3328	0.6457199566
3329	0.6457183943
3330	0.6457156488
3331	0.6457147082
3332	0.645712725
3333	0.6457035665
3334	0.6457032827
3335	0.645690214
3336	0.645682645
3337	0.6456718057
3338	0.6456701975
3339	0.6456668837
3340	0.6456645995
3341	0.6456568889
3342	0.6456534483
3343	0.6456512279
3344	0.645642502
3345	0.645633278
3346	0.645631261
3347	0.6456152786
3348	0.6456127238
3349	0.645597811
3350	0.6455909819
3351	0.6455829439
3352	0.6455676903
3353	0.6455664389
3354	0.6455650694
3355	0.6455609656
3356	0.6455565418
3357	0.6455554151
3358	0.6455490925
3359	0.645540165
3360	0.6455380413
3361	0.6455365391
3362	0.6455277361
3363	0.6455142489
3364	0.6455119007
3365	0.6455115952
3366	0.6455059039
3367	0.6454943659
3368	0.6454903443
3369	0.6454851525
3370	0.6454821896
3371	0.6454816866
3372	0.6454806452
3373	0.6454798595
3374	0.6454770759
3375	0.6454750679
3376	0.6454691401
3377	0.6454650728
3378	0.6454644129
3379	0.6454578246
3380	0.6454431844
3381	0.6454378809
3382	0.6454314234
3383	0.6454215292
3384	0.6454213141
3385	0.6454124258
3386	0.6454004453
3387	0.645399206
3388	0.6453972276
3389	0.6453952409
3390	0.6453931047
3391	0.6453865376
3392	0.645371286
3393	0.6453699845
3394	0.6453692123
3395	0.6453617672
3396	0.6453496947
3397	0.6453489476
3398	0.6453438556
3399	0.6453347182
3400	0.6453253617
3401	0.6453244967
3402	0.6453222824
3403	0.6453203894
3404	0.6453158784
3405	0.6453087307
3406	0.6453052467
3407	0.6452991681
3408	0.645297067
3409	0.6452935422
3410	0.645288027
3411	0.6452809812
3412	0.6452776708
3413	0.6452734215
3414	0.6452585729
3415	0.6452583138
3416	0.6452481196
3417	0.6452430319
3418	0.6452422899
3419	0.6452373546
3420	0.6452332491
3421	0.6452302302
3422	0.6452288444
3423	0.6452274024
3424	0.645226003
3425	0.6452241857
3426	0.6452215165
3427	0.6452048319
3428	0.6451964194
3429	0.6451949154
3430	0.645181235
3431	0.6451788628
3432	0.6451611577
3433	0.6451599751
3434	0.6451567829
3435	0.64515519
3436	0.6451544033
3437	0.6451269479
3438	0.645122901
3439	0.6451226252
3440	0.6451196176
3441	0.645115575
3442	0.6451132849
3443	0.6451118606
3444	0.6451062395
3445	0.6451052388
3446	0.6451031177
3447	0.6450793506
3448	0.6450791558
3449	0.6450788803
3450	0.6450787506
3451	0.6450786444
3452	0.6450695523
3453	0.645065619
3454	0.6450626409
3455	0.6450623256
3456	0.6450604652
3457	0.6450462518
3458	0.6450440297
3459	0.6450424188
3460	0.6450277681
3461	0.6450257741
3462	0.645022768
3463	0.6450143798
3464	0.6450129555
3465	0.6450102382
3466	0.6450020556
3467	0.6449726374
3468	0.6449657843
3469	0.6449282164
3470	0.6449222378
3471	0.6449114305
3472	0.6449053045
3473	0.6448989815
3474	0.6448929558
3475	0.6448829691
3476	0.6448827224
3477	0.6448810209
3478	0.6448795477
3479	0.644878169
3480	0.6448700159
3481	0.6448662823
3482	0.6448617377
3483	0.6448441749
3484	0.6448416369
3485	0.6448402404
3486	0.6448382773
3487	0.6448376426
3488	0.6448255214
3489	0.644813938
3490	0.6447970713
3491	0.6447860761
3492	0.644784864
3493	0.6447842005
3494	0.6447832113
3495	0.6447778962
3496	0.6447775874
3497	0.6447767063
3498	0.6447726475
3499	0.6447723506
3500	0.644771175
3501	0.6447687185
3502	0.6447674106
3503	0.6447554482
3504	0.6447212749
3505	0.6447166428
3506	0.6447109763
3507	0.6447093937
3508	0.644707442
3509	0.6447062578
3510	0.6447031223
3511	0.6447028109
3512	0.6446925499
3513	0.6446900065
3514	0.6446792669
3515	0.6446742812
3516	0.6446727461
3517	0.6446723267
3518	0.6446573269
3519	0.644649137
3520	0.6446449877
3521	0.6446424036
3522	0.6446414507
3523	0.644635129
3524	0.6446350259
3525	0.6446343066
3526	0.6446341931
3527	0.6446272114
3528	0.6446234849
3529	0.6446189555
3530	0.6446058854
3531	0.6446049446
3532	0.6445956338
3533	0.6445924772
3534	0.6445910477
3535	0.6445906737
3536	0.6445875806
3537	0.6445859802
3538	0.6445840828
3539	0.6445829764
3540	0.6445773984
3541	0.6445745465
3542	0.6445711377
3543	0.644552215
3544	0.6445426024
3545	0.644520972
3546	0.6445205142
3547	0.6444994097
3548	0.6444873595
3549	0.6444810647
3550	0.6444667876
3551	0.6444525828
3552	0.644452036
3553	0.6444499303
3554	0.644448372
3555	0.644445408
3556	0.6444441504
3557	0.6444354516
3558	0.6444313821
3559	0.6444277834
3560	0.6444233256
3561	0.6444198943
3562	0.6444120277
3563	0.6444104609
3564	0.6443814725
3565	0.6443811099
3566	0.6443735689
3567	0.6443729261
3568	0.6443549359
3569	0.6443452106
3570	0.644338944
3571	0.6443282637
3572	0.6443268158
3573	0.6443264743
3574	0.6443183241
3575	0.6443152602
3576	0.6443108729
3577	0.6443017765
3578	0.6442923316
3579	0.6442909408
3580	0.6442773438
3581	0.6442665911
3582	0.6442470827
3583	0.6442393336
3584	0.6442314787
3585	0.6442253211
3586	0.6441969274
3587	0.6441933457
3588	0.6441686895
3589	0.6441685019
3590	0.6441608228
3591	0.6441596081
3592	0.6441395657
3593	0.6441301724
3594	0.6441299685
3595	0.6441258612
3596	0.6441202855
3597	0.6441154418
3598	0.6441124582
3599	0.6441051731
3600	0.6441036703
3601	0.6440927341
3602	0.6440889465
3603	0.6440882599
3604	0.64408536
3605	0.6440795859
3606	0.644077317
3607	0.6440761894
3608	0.6440733737
3609	0.6440724264
3610	0.6440520212
3611	0.6440482039
3612	0.6440328456
3613	0.6440153581
3614	0.6440129939
3615	0.6440042405
3616	0.6439990433
3617	0.6439969639
3618	0.6439920855
3619	0.6439899685
3620	0.6439852873
3621	0.6439559394
3622	0.6439549613
3623	0.6439244331
3624	0.6439179657
3625	0.6439162509
3626	0.6439035312
3627	0.6439027734
3628	0.643898073
3629	0.643893193
3630	0.6438920627
3631	0.6438866679
3632	0.6438821945
3633	0.6438799289
3634	0.6438778253
3635	0.6438698518
3636	0.6438562029
3637	0.6438558289
3638	0.6438498626
3639	0.6438484023
3640	0.6438379006
3641	0.6438289346
3642	0.6438238431
3643	0.6438226948
3644	0.6438194747
3645	0.6438163401
3646	0.6438045539
3647	0.643783739
3648	0.6437734707
3649	0.6437713605
3650	0.6437705552
3651	0.6437700389
3652	0.6437695905
3653	0.6437689888
3654	0.6437612749
3655	0.6437485241
3656	0.6437468939
3657	0.6437436894
3658	0.6437433418
3659	0.6437381939
3660	0.6437075189
3661	0.6436951669
3662	0.6436879488
3663	0.6436853076
3664	0.6436787367
3665	0.6436755409
3666	0.6436687791
3667	0.643654143
3668	0.6436508467
3669	0.6436474573
3670	0.643644288
3671	0.6436437478
3672	0.6436411693
3673	0.6436392575
3674	0.6436382417
3675	0.6436377498
3676	0.6436325834
3677	0.643624478
3678	0.6436231677
3679	0.6436117581
3680	0.6436113323
3681	0.643579052
3682	0.6435694732
3683	0.6435673153
3684	0.643562246
3685	0.6435606056
3686	0.6435525071
3687	0.6435483978
3688	0.6435428015
3689	0.6435400256
3690	0.6435368174
3691	0.6435359379
3692	0.6435356973
3693	0.6435311044
3694	0.6435299608
3695	0.6435278692
3696	0.6435236696
3697	0.6435200967
3698	0.6435198697
3699	0.6435103795
3700	0.6434984037
3701	0.6434904256
3702	0.6434903134
3703	0.6434888568
3704	0.6434869734
3705	0.6434859769
3706	0.6434814941
3707	0.643474137
3708	0.6434671917
3709	0.6434488606
3710	0.6434461523
3711	0.6434423577
3712	0.6434354298
3713	0.6434304278
3714	0.6434273776
3715	0.6434188812
3716	0.6434105664
3717	0.643410108
3718	0.6433944733
3719	0.6433902942
3720	0.6433898589
3721	0.6433881812
3722	0.6433792771
3723	0.6433743566
3724	0.6433640108
3725	0.6433633112
3726	0.6433537771
3727	0.6433532221
3728	0.643351526
3729	0.6433422979
3730	0.6433398168
3731	0.6433360064
3732	0.6433342849
3733	0.6433341093
3734	0.6433233826
3735	0.6433222219
3736	0.643321386
3737	0.6432786802
3738	0.6432731334
3739	0.6432659341
3740	0.643254674
3741	0.6432135202
3742	0.6432038424
3743	0.6431936325
3744	0.6431795981
3745	0.6431787355
3746	0.6431753158
3747	0.6431727611
3748	0.643156318
3749	0.6431428055
3750	0.6431302703
3751	0.6431276868
3752	0.643094421
3753	0.6430813848
3754	0.643081175
3755	0.6430732837
3756	0.6430675587
3757	0.6430594113
3758	0.6430414549
3759	0.6430241451
3760	0.6430127664
3761	0.6430107425
3762	0.6430055643
3763	0.6429744295
3764	0.6429689725
3765	0.6429656722
3766	0.6429542975
3767	0.642952975
3768	0.6429513215
3769	0.6429501968
3770	0.6429459639
3771	0.6429401272
3772	0.6429203475
3773	0.6429164909
3774	0.6429049441
3775	0.6429023886
3776	0.6428899529
3777	0.6428889003
3778	0.642886711
3779	0.6428840778
3780	0.6428825602
3781	0.6428758497
3782	0.6428630854
3783	0.6428595675
3784	0.642845766
3785	0.6428418652
3786	0.6428328687
3787	0.6428229572
3788	0.6428157077
3789	0.6428146797
3790	0.6428132535
3791	0.6428068247
3792	0.6428059149
3793	0.6428030814
3794	0.642798552
3795	0.6427918886
3796	0.6427894063
3797	0.6427870884
3798	0.6427865231
3799	0.6427771097
3800	0.6427730975
3801	0.6427647418
3802	0.6427617314
3803	0.6427596098
3804	0.6427528007
3805	0.6427356538
3806	0.6427315946
3807	0.642726256
3808	0.6427176718
3809	0.6426868634
3810	0.6426854598
3811	0.6426791588
3812	0.6426694791
3813	0.6426622805
3814	0.6426524932
3815	0.6426508869
3816	0.6426459566
3817	0.6426448755
3818	0.6426405461
3819	0.6426380927
3820	0.6426180414
3821	0.6426120134
3822	0.6425985933
3823	0.6425980603
3824	0.6425966503
3825	0.642596543
3826	0.6425896843
3827	0.6425815421
3828	0.6425810024
3829	0.642580826
3830	0.6425795149
3831	0.6425786929
3832	0.6425750085
3833	0.6425330781
3834	0.6425273268
3835	0.642526921
3836	0.642522306
3837	0.6425199979
3838	0.6425192135
3839	0.6425155391
3840	0.6424960193
3841	0.6424879991
3842	0.6424849114
3843	0.6424792432
3844	0.6424776317
3845	0.6424750571
3846	0.6424629545
3847	0.6424605877
3848	0.6424547984
3849	0.6424490773
3850	0.6424488134
3851	0.6424475078
3852	0.6424458406
3853	0.6424442664
3854	0.6424347349
3855	0.6424341118
3856	0.6424327257
3857	0.6424321503
3858	0.6424310247
3859	0.6424293339
3860	0.6424263748
3861	0.6424125493
3862	0.6424121643
3863	0.6424047104
3864	0.6424032841
3865	0.6423544144
3866	0.6423512304
3867	0.6423489688
3868	0.6423454021
3869	0.6423442717
3870	0.6423441091
3871	0.6423435019
3872	0.642341224
3873	0.6423371579
3874	0.642326178
3875	0.642322928
3876	0.6423225995
3877	0.6423211712
3878	0.6423176001
3879	0.6423135094
3880	0.6422728051
3881	0.6422707029
3882	0.6422692424
3883	0.6422609453
3884	0.6422539036
3885	0.6422434862
3886	0.642240026
3887	0.6422244368
3888	0.6422194001
3889	0.6422101921
3890	0.6422100315
3891	0.6422078455
3892	0.6422072873
3893	0.642206704
3894	0.6422017023
3895	0.6421928007
3896	0.6421915596
3897	0.6421910303
3898	0.6421878459
3899	0.6421726673
3900	0.6421710484
3901	0.6421672472
3902	0.6421669843
3903	0.6421657587
3904	0.6421369996
3905	0.6421368088
3906	0.6421362923
3907	0.6421350091
3908	0.6421333455
3909	0.6421313125
3910	0.6421305441
3911	0.6421279377
3912	0.642119935
3913	0.6421156794
3914	0.6421153878
3915	0.6421142684
3916	0.642111017
3917	0.6421034598
3918	0.6420990895
3919	0.6420965262
3920	0.6420960704
3921	0.6420846323
3922	0.6420712864
3923	0.6420657148
3924	0.6420570078
3925	0.6420553756
3926	0.6420465442
3927	0.6420221597
3928	0.6420211334
3929	0.6420071637
3930	0.6420069503
3931	0.6420057153
3932	0.6420012076
3933	0.6419991257
3934	0.6419977373
3935	0.6419865403
3936	0.6419822797
3937	0.6419790572
3938	0.6419715038
3939	0.641971197
3940	0.6419617853
3941	0.6419598051
3942	0.6419588557
3943	0.64195821
3944	0.6419536351
3945	0.6419521945
3946	0.6419518233
3947	0.6419509113
3948	0.6419480575
3949	0.641946991
3950	0.6419401512
3951	0.6419399356
3952	0.6419361465
3953	0.6419315139
3954	0.6419235348
3955	0.6419198035
3956	0.641909336
3957	0.6419034675
3958	0.6419020302
3959	0.6419000443
3960	0.641899781
3961	0.641897772
3962	0.6418939019
3963	0.6418864752
3964	0.6418586957
3965	0.6418560201
3966	0.6418489559
3967	0.6418452769
3968	0.6418441484
3969	0.6418427015
3970	0.6418423689
3971	0.641837601
3972	0.6418374571
3973	0.6418364062
3974	0.6418343508
3975	0.6418327412
3976	0.641831175
3977	0.6418300015
3978	0.6418217238
3979	0.6418148786
3980	0.6418084875
3981	0.6418076267
3982	0.641807103
3983	0.6418041577
3984	0.6418014198
3985	0.6417995009
3986	0.6417988429
3987	0.6417925821
3988	0.6417833258
3989	0.6417785336
3990	0.6417754641
3991	0.6417749657
3992	0.6417734553
3993	0.6417725126
3994	0.6417719976
3995	0.6417713601
3996	0.6417706509
3997	0.6417703102
3998	0.6417699685
3999	0.6417698879
4000	0.6417691574
4001	0.6417682923
4002	0.6417682086
4003	0.6417647886
4004	0.6417619461
4005	0.6417602143
4006	0.6417593568
4007	0.6417570538
4008	0.6417261609
4009	0.6417248395
4010	0.6417170408
4011	0.6417156018
4012	0.6417141061
4013	0.6417137588
4014	0.6416996183
4015	0.6416934378
4016	0.6416902724
4017	0.641669372
4018	0.6416687683
4019	0.6416685417
4020	0.6416678922
4021	0.6416673123
4022	0.641664784
4023	0.6416626222
4024	0.6416613722
4025	0.6416412248
4026	0.6416391731
4027	0.6416379798
4028	0.6416343718
4029	0.6416336053
4030	0.6416333139
4031	0.6416317538
4032	0.6416310284
4033	0.6416185044
4034	0.6416166732
4035	0.6416156001
4036	0.6416145814
4037	0.6416139342
4038	0.6416135896
4039	0.6416110943
4040	0.6416092434
4041	0.6416085542
4042	0.6416031483
4043	0.6416025395
4044	0.6415961165
4045	0.6415939096
4046	0.6415932094
4047	0.6415868138
4048	0.6415864023
4049	0.6415846473
4050	0.6415823002
4051	0.6415805238
4052	0.6415801154
4053	0.6415795427
4054	0.6415741848
4055	0.6415656359
4056	0.6415491579
4057	0.6415397581
4058	0.6415170495
4059	0.6415114578
4060	0.6415090192
4061	0.6415087977
4062	0.6415044917
4063	0.6415031973
4064	0.6414986387
4065	0.6414984571
4066	0.6414963815
4067	0.6414957712
4068	0.6414949689
4069	0.6414907654
4070	0.6414848895
4071	0.6414746309
4072	0.6414729813
4073	0.6414715376
4074	0.6414679542
4075	0.6414678503
4076	0.6414647383
4077	0.6414566276
4078	0.6414542197
4079	0.64145033
4080	0.641442798
4081	0.6414383523
4082	0.6414301844
4083	0.6414222522
4084	0.641412884
4085	0.6414041336
4086	0.6414020644
4087	0.6413983192
4088	0.6413955423
4089	0.6413904808
4090	0.6413820489
4091	0.6413776571
4092	0.6413745736
4093	0.6413565604
4094	0.6413503201
4095	0.6413497207
4096	0.6413405941
4097	0.641335366
4098	0.641334654
4099	0.6413298683
4100	0.6413295626
4101	0.6413136853
4102	0.6413129028
4103	0.6413115601
4104	0.6413112242
4105	0.6413073867
4106	0.6413060627
4107	0.6413042004
4108	0.6413021981
4109	0.6412995903
4110	0.6412968857
4111	0.6412952438
4112	0.6412693097
4113	0.6412678532
4114	0.6412634213
4115	0.6412625409
4116	0.641249181
4117	0.6412424814
4118	0.6412332158
4119	0.6412306046
4120	0.6412199864
4121	0.6412117175
4122	0.6412093588
4123	0.6412002245
4124	0.6411866295
4125	0.641168484
4126	0.6411650449
4127	0.6411605415
4128	0.6411585184
4129	0.6411570481
4130	0.6411559682
4131	0.6411534242
4132	0.6411519585
4133	0.6411429429
4134	0.6411387071
4135	0.6411375414
4136	0.6411349252
4137	0.6411304391
4138	0.641129551
4139	0.6411292702
4140	0.6411285207
4141	0.6411244214
4142	0.6411204117
4143	0.6411183753
4144	0.6411047759
4145	0.6410989294
4146	0.6410942074
4147	0.6410930473
4148	0.6410928952
4149	0.6410903501
4150	0.6410678661
4151	0.6410657692
4152	0.6410601248
4153	0.6410591259
4154	0.6410563244
4155	0.6410546283
4156	0.6410390592
4157	0.6410371342
4158	0.6410366622
4159	0.6410297117
4160	0.641028756
4161	0.6410276162
4162	0.6410274386
4163	0.641026806
4164	0.64102073
4165	0.6410194796
4166	0.6410193064
4167	0.6410191932
4168	0.6410159888
4169	0.6410146535
4170	0.6409801884
4171	0.6409746088
4172	0.6409738864
4173	0.6409737102
4174	0.6409644934
4175	0.6409526753
4176	0.6409514159
4177	0.6409510281
4178	0.640947455
4179	0.6409445291
4180	0.6409391898
4181	0.640930494
4182	0.6409040666
4183	0.6409015162
4184	0.64090036
4185	0.6408975703
4186	0.6408932334
4187	0.6408895113
4188	0.6408884354
4189	0.6408845133
4190	0.6408668191
4191	0.6408657858
4192	0.6408643182
4193	0.6408626729
4194	0.6408589112
4195	0.6408551687
4196	0.6408438449
4197	0.6408395843
4198	0.6408307345
4199	0.6408291958
4200	0.6408286988
4201	0.6408272876
4202	0.6408271204
4203	0.640813241
4204	0.6408129525
4205	0.6408124646
4206	0.6408121381
4207	0.6408087149
4208	0.6408053393
4209	0.6408003224
4210	0.6407982766
4211	0.640797724
4212	0.640796406
4213	0.6407914134
4214	0.6407671752
4215	0.6407663082
4216	0.6407651537
4217	0.6407633019
4218	0.6407619387
4219	0.6407607299
4220	0.6407578273
4221	0.6407560014
4222	0.6407514823
4223	0.6407253625
4224	0.6407218876
4225	0.6407174047
4226	0.6407171296
4227	0.6407155937
4228	0.6407146015
4229	0.6407119814
4230	0.6407104163
4231	0.6407098038
4232	0.6406918675
4233	0.6406897873
4234	0.6406879633
4235	0.6406733639
4236	0.6406645229
4237	0.6406640002
4238	0.6406626602
4239	0.6406615814
4240	0.6406559141
4241	0.6406548715
4242	0.6406494923
4243	0.6406421798
4244	0.6406379487
4245	0.6406349129
4246	0.6406295416
4247	0.6406292634
4248	0.6406278182
4249	0.640626706
4250	0.6406133704
4251	0.6406031696
4252	0.6406026864
4253	0.640601804
4254	0.640598265
4255	0.6405964025
4256	0.6405932418
4257	0.6405750487
4258	0.6405681911
4259	0.640561612
4260	0.6405608187
4261	0.6405561947
4262	0.6405553835
4263	0.640542749
4264	0.6405385796
4265	0.6405318724
4266	0.6405116313
4267	0.6405078596
4268	0.6405077052
4269	0.6404919354
4270	0.6404766598
4271	0.6404755358
4272	0.6404683405
4273	0.6404659802
4274	0.6404641462
4275	0.6404570732
4276	0.6404507644
4277	0.6404492895
4278	0.6404366905
4279	0.640424598
4280	0.6404193776
4281	0.6404180325
4282	0.6404151756
4283	0.6404133315
4284	0.6404079761
4285	0.6404075539
4286	0.640405952
4287	0.6404049815
4288	0.6404005467
4289	0.6403979871
4290	0.6403953744
4291	0.6403941839
4292	0.6403925554
4293	0.640391452
4294	0.6403903666
4295	0.6403827421
4296	0.6403776819
4297	0.6403764782
4298	0.6403757265
4299	0.6403746811
4300	0.6403720989
4301	0.6403691023
4302	0.6403665183
4303	0.6403649311
4304	0.640361292
4305	0.640355932
4306	0.6403556369
4307	0.6403548305
4308	0.6403508294
4309	0.6403491905
4310	0.6403420008
4311	0.6403409256
4312	0.6403331268
4313	0.6403323421
4314	0.6403320432
4315	0.6403280371
4316	0.640325401
4317	0.6403154587
4318	0.6403139138
4319	0.6403133268
4320	0.6403117271
4321	0.6403013199
4322	0.640298268
4323	0.6402922816
4324	0.6402857113
4325	0.6402812051
4326	0.6402780317
4327	0.6402736519
4328	0.6402731492
4329	0.6402728499
4330	0.6402668753
4331	0.6402515686
4332	0.6402503029
4333	0.6402421215
4334	0.640240951
4335	0.64023307
4336	0.6402314338
4337	0.6402313603
4338	0.6402154108
4339	0.6402140872
